51.0,109.0
75.0,362.0
81.0,255.0
88.0,58.0
94.0,358.0
99.0,158.0
100.0,542.0
110.0,291.0
115.0,454.0
125.0,398.0
140.0,100.0
164.0,200.0
176.0,332.0
198.0,259.0
209.0,384.0
215.0,501.0
226.0,457.0
234.0,138.0
239.0,75.0
249.0,310.0
273.0,199.0
287.0,244.0
287.0,404.0
293.0,468.0
309.0,109.0
309.0,296.0
334.0,498.0
338.0,422.0
341.0,195.0
353.0,216.0
355.0,392.0
360.0,266.0
405.0,71.0
406.0,201.0
413.0,322.0
413.0,367.0
416.0,464.0
447.0,402.0
461.0,272.0
468.0,145.0
476.0,336.0
495.0,214.0
520.0,83.0
524.0,291.0
528.0,488.0
531.0,375.0
