305,298
300,326.6228962
280.4079971,311.3114481
314.5920029,312.3114481
283.4079971,285.6885519
315.5920029,283.6885519
302,272.3771038
301,340.2457924
274.9732323,339.0631561
322.0267677,340.0631561
262.763443,321.7025394
341.236557,326.7025394
252.0841026,301.4537773
342.9158974,304.4537773
258.6944504,281.9556217
343.3055496,282.9556217
269.9964905,268.1330376
331.0035095,261.1330376
285.1719732,260.0689697
305.8280268,256.0689697
296,371.8686829
276.9630737,359.1913757
325.0369263,368.1913757
261.3141899,351.55793
337.6858101,357.55793
248.1826096,339.1206512
359.8173904,332.1206512
230.2080765,317.660778
363.7919235,311.660778
230.363121,289.3954482
369.636879,291.3954482
234.8476677,272.7374592
359.1523323,270.7374592
252.0673866,258.0337906
344.9326134,258.0337906
272.6980743,240.3112717
333.3019257,245.3112717
285.8291817,238.0569534
316.1708183,228.0569534
300,385.4915848
273.4956589,382.6486206
322.5043411,389.6486206
259.4053497,381.298378
345.5946503,375.298378
234.0542488,368.9655228
366.9457512,369.9655228
218.5954285,347.487812
372.4045715,348.487812
209.9373932,330.9634361
382.0626068,323.9634361
208.6869812,306.6820135
390.3130188,306.6820135
206.1112747,284.0435677
391.8887253,279.0435677
221.1207657,260.4705582
380.8792343,266.4705582
233.2750397,238.3184967
372.7249603,240.3184967
243.8103828,227.7907715
349.1896172,225.7907715
269.6878281,215.8630524
333.3121719,210.8630524
283.6583977,212.2219696
307.3416023,215.2219696
302,417.1144791
273.2302227,409.7990189
322.7697773,408.7990189
259.392643,403.9474335
344.607357,400.9474335
233.3812943,387.8402252
362.6187057,388.8402252
219.0154419,382.9321289
377.9845581,377.9321289
202.0060501,357.8334885
391.9939499,360.8334885
195.9266586,342.2852516
406.0733414,342.2852516
185.1899261,315.1286736
410.8100739,319.1286736
190.0307083,296.2708459
411.9692917,292.2708459
194.49646,266.6475697
404.50354,274.6475697
197.4453125,250.1850471
399.5546875,245.1850471
211.5518188,226.7619553
387.4481812,228.7619553
221.320343,218.1734695
372.679657,214.1734695
240.1053238,200.0987396
351.8946762,198.0987396
261.1376953,194.0730362
330.8623047,188.0730362
293.5563984,183.4658737
306.4436016,189.4658737
297,433.7373657
279.6583633,437.8860931
320.3416367,431.8860931
252.9261475,424.3827515
340.0738525,428.3827515
230.3961487,414.3774567
359.6038513,417.3774567
215.6283798,405.11586
378.3716202,407.11586
205.1347733,394.9324188
395.8652267,395.9324188
186.3652191,374.2413025
416.6347809,373.2413025
180.6953354,358.5250816
427.3046646,351.5250816
164.416153,336.3215561
430.583847,338.3215561
169.7262421,313.2091036
434.2737579,312.2091036
164.7262421,284.7908964
430.2737579,284.7908964
172.416153,266.6784439
427.583847,264.6784439
180.6953354,245.4749184
421.3046646,250.4749184
190.3652191,227.7586975
410.6347809,227.7586975
201.1347733,208.0675812
399.8652267,210.0675812
212.6283798,188.88414
381.3716202,196.88414
231.3961487,180.6225433
364.6038513,182.6225433
255.9261475,169.6172485
340.0738525,168.6172485
281.6583633,165.1139069
317.3416367,170.1139069
299,159.2626343
303,462.36026
273.4629841,453.7483826
326.5370159,451.7483826
260.384758,449.9455566
347.615242,447.9455566
229.2147675,443.0495605
369.7852325,446.0495605
218.3839722,434.2211304
384.6160278,433.2211304
194.2960815,416.6807022
403.7039185,421.6807022
182.3192978,407.7039185
416.6807022,406.7039185
171.7788696,382.6160278
430.2211304,383.6160278
151.9504395,369.7852325
449.0495605,363.7852325
151.0544434,346.615242
451.9455566,347.615242
140.2516174,319.5370159
454.7483826,322.5370159
139.63974,302
463.36026,303
144.2516174,276.4629841
455.7483826,274.4629841
144.0544434,257.384758
454.9455566,250.384758
152.9504395,231.2147675
441.0495605,230.2147675
165.7788696,219.3839722
438.2211304,212.3839722
182.3192978,200.2960815
417.6807022,201.2960815
191.2960815,179.3192978
401.7039185,177.3192978
219.3839722,161.7788696
383.6160278,170.7788696
238.2147675,152.9504395
370.7852325,160.9504395
257.384758,146.0544434
343.615242,145.0544434
280.4629841,140.2516174
321.5370159,148.2516174
295,145.63974
297,476.9831696
275.3167953,475.5560608
317.6832047,477.5560608
252.9913177,472.2972412
340.0086823,480.2972412
236.3756561,470.2738953
362.6243439,468.2738953
214.8106995,453.596756
390.1893005,456.596756
194.6207657,449.418457
404.3792343,450.418457
177.1084976,432.9310455
424.8915024,435.9310455
164.5500793,410.3630066
437.4499207,412.3630066
144.1908569,398.9756241
448.8091431,400.9756241
133.2415314,377.0588837
465.7584686,375.0588837
130.8747864,356.9268723
470.1252136,358.9268723
118.2225494,336.9128647
477.7774506,338.9128647
118.3739624,311.364027
478.6260376,310.364027
120.3739624,290.635973
482.6260376,291.635973
125.2225494,266.0871353
479.7774506,265.0871353
130.8747864,246.0731277
473.1252136,240.0731277
135.2415314,224.9411163
468.7584686,224.9411163
146.1908569,198.0243759
452.8091431,200.0243759
162.5500793,186.6369934
442.4499207,188.6369934
175.1084976,169.0689545
426.8915024,166.0689545
195.6207657,150.581543
403.3792343,157.581543
208.8106995,144.403244
388.1893005,136.403244
231.3756561,134.7261047
366.6243439,132.7261047
256.9913177,127.7027588
345.0086823,126.7027588
281.3167953,116.4439392
326.6832047,119.4439392
304,123.0168304
299,498.6060638
281.6016598,498.3703003
324.3983402,499.3703003
252.4752045,500.6780548
340.5247955,496.6780548
236.8892212,495.5741272
364.1107788,492.5741272
218.1057358,480.1325989
383.8942642,480.1325989
192.3770218,474.4559479
403.6229782,477.4559479
177.9425735,458.6737823
430.0574265,455.6737823
156.0261536,448.9412689
442.9738464,446.9412689
139.8330994,430.4372101
456.1669006,424.4372101
124.5478363,414.3619614
468.4521637,411.3619614
114.3316345,388.9349289
483.6683655,387.9349289
108.3206329,368.3919296
487.6793671,371.3919296
98.62423706,350.9823341
498.3757629,354.9823341
100.3237,330.9660168
506.6763,331.9660168
100.4712524,310.6102309
507.5287476,301.6102309
102.0893555,283.1863441
507.9106445,279.1863441
104.1705322,261.9665527
494.8294678,260.9665527
107.6773529,238.2205772
489.3226471,241.2205772
118.5429993,213.2123795
481.4570007,213.2123795
120.6719818,202.1969681
476.3280182,194.1969681
132.9413452,176.4173126
463.0586548,182.4173126
149.2021484,159.1013641
450.7978516,163.1013641
170.281311,149.4593201
437.718689,142.4593201
178.9836273,130.6810608
421.0163727,132.6810608
202.0942307,124.9338226
396.9057693,116.9338226
226.381134,107.360199
379.618866,115.360199
249.5980873,108.0764008
360.4019127,106.0764008
267.487545,101.1708679
331.512455,95.17086792
288.7837982,95.70310974
311.2162018,97.70310974
295,528.2289581
276.4748707,520.1047668
322.5251293,529.1047668
251.1736069,522.7433929
339.8263931,524.7433929
231.3178482,513.1782379
366.6821518,515.1782379
210.1248016,507.4645996
390.8751984,507.4645996
187.8050995,499.6791534
411.1949005,497.6791534
171.5606918,490.9191284
429.4393082,489.9191284
149.5828247,478.3014374
440.4171753,468.3014374
137.0501862,460.96138
466.9498138,452.96138
125.1270752,444.0514526
481.8729248,438.0514526
113.9618225,421.7396698
486.0381775,424.7396698
93.68522644,403.2080612
504.3147736,402.2080612
91.40940857,383.6507187
510.5905914,377.6507187
83.22653198,357.2719574
522.773468,359.2719574
72.20797729,339.2842445
524.7920227,339.2842445
77.40362549,312.9061108
529.5963745,317.9061108
73.84136963,291.3599558
527.1586304,295.3599558
78.52676392,266.869854
520.4732361,270.869854
82.44308472,252.6593208
515.5569153,249.6593208
86.5513916,226.9490967
514.4486084,226.9490967
93.79098511,205.9549484
501.2090149,205.9549484
103.0799866,182.8855209
497.9200134,189.8855209
117.3161163,166.9402771
481.6838837,171.9402771
127.3777771,151.3075104
465.6222229,147.3075104
149.1252289,131.1624451
453.8747711,135.1624451
164.4019623,121.6655426
434.5980377,123.6655426
177.0362625,107.9608917
419.9637375,105.9608917
201.8429337,95.17475891
401.1570663,98.17475891
227.6251373,86.4143219
372.3748627,92.4143219
242.1763306,85.7666626
355.8236694,75.7666626
269.2823257,80.2978363
332.7176743,76.2978363
293.7234173,71.05226135
313.2765827,71.05226135
297,546.8518524
277.3706913,547.820816
321.6293087,550.820816
253.9288979,543.7362671
340.0711021,541.7362671
231.8605728,543.6237488
372.1394272,540.6237488
209.3485947,532.5256348
393.6514053,533.5256348
190.5712051,523.5007324
406.4287949,518.5007324
171.7005768,517.6238556
430.2994232,516.6238556
152.9013672,495.9850922
448.0986328,497.9850922
137.3293457,481.6891937
464.6706543,480.6891937
115.130127,471.8546143
477.869873,471.8546143
99.43792725,453.6125641
492.5620728,451.6125641
92.37451172,434.1059265
505.6254883,439.1059265
81.04812622,412.4880371
525.9518738,413.4880371
65.5526123,392.921463
525.4473877,393.921463
65.96664429,377.5766296
534.0333557,377.5766296
57.3531189,355.6304054
544.6468811,351.6304054
49.7585144,325.2646389
552.2414856,323.2646389
52.21263123,305.6646638
552.7873688,304.6646638
48.72828674,287.0177498
550.2717133,287.0177498
55.30119324,263.5115547
550.6988068,259.5115547
57.91003418,235.3325729
545.0899658,241.3325729
63.51663208,213.6645889
533.4833679,219.6645889
73.06622314,193.687149
520.9337769,192.687149
82.48797607,175.5740738
520.5120239,170.5740738
95.69552612,154.4920349
503.3044739,152.4920349
107.587738,133.5991516
491.412262,142.5991516
130.0494537,127.0436859
469.9505463,119.0436859
141.9526062,107.9628143
457.0473938,106.9628143
161.157074,97.48150635
433.842926,93.48150635
181.5120621,84.71148682
421.4879379,78.71148682
195.8571548,71.75027466
400.1428452,74.75027466
217.0237732,62.68040466
373.9762268,68.68040466
244.8365326,59.5687561
356.1634674,55.5687561
271.1146774,58.4659729
337.8853226,56.4659729
293.6736078,51.40603638
308.3263922,50.40603638
191.5812759,546.0045166
407.4187241,545.0045166
165.2160492,537.8951263
435.7839508,535.8951263
150.7681732,526.1170807
452.2318268,526.1170807
126.3740692,510.7529755
464.6259308,514.7529755
111.1627502,499.8965759
483.8372498,495.8965759
99.25494385,476.6520538
501.7450562,484.6520538
87.76223755,460.1333923
511.2377625,462.1333923
68.7862854,447.4634399
530.2137146,440.4634399
57.41810608,427.7731705
544.5818939,424.7731705
44.73744202,407.2006912
552.262558,405.2006912
44.55160522,204.3714905
553.4483948,203.3714905
58.36230469,181.4116745
543.6376953,180.4116745
66.89598083,162.2626343
533.1040192,165.2626343
74.07873535,140.0656738
523.9212646,142.0656738
88.82511902,128.9554901
506.174881,130.9554901
107.0387115,110.0590668
488.9612885,107.0590668
119.6128082,98.4949646
476.3871918,97.4949646
137.4311523,84.37231445
456.5688477,84.37231445
161.3687439,62.79020691
436.6312561,66.79020691
179.292778,60.83688354
417.707222,53.83688354
203.0634842,50.58917236
404.9365158,47.58917236
151.7106171,556.7973938
445.2893829,556.7973938
133.8001404,536.5510864
468.1998596,542.5510864
110.8825989,523.8931427
490.1174011,523.8931427
97.06314087,507.9037018
501.9368591,506.9037018
85.44046021,490.6707153
522.5595398,493.6707153
61.10624695,481.2894592
531.8937531,477.2894592
58.14460754,456.8619385
542.8553925,461.8619385
50.14460754,137.1380615
547.8553925,144.1380615
65.10624695,122.7105408
537.8937531,116.7105408
81.44046021,105.3292847
516.5595398,101.3292847
97.06314087,88.09629822
508.9368591,86.09629822
116.8825989,74.1068573
492.1174011,71.1068573
128.8001404,60.44891357
469.1998596,56.44891357
149.7106171,44.2026062
454.2893829,48.2026062
111.1964569,557.5478516
491.8035431,554.5478516
96.59216309,540.3614044
507.4078369,539.3614044
75.04476929,527.9552307
525.9552307,518.9552307
61.63859558,508.4078369
538.3614044,512.4078369
51.45214844,494.8035431
549.5478516,489.8035431
48.45214844,114.1964569
556.5478516,107.1964569
55.63859558,97.59216309
543.3614044,92.59216309
80.04476929,78.04476929
528.9552307,78.04476929
93.59216309,63.63859558
508.4078369,60.63859558
105.1964569,42.45214844
488.8035431,51.45214844
73.37361145,555.6747742
532.6263885,556.6747742
55.07189941,540.9089813
540.9281006,535.9089813
61.07189941,64.09101868
547.9281006,67.09101868
67.37361145,47.32522583
532.6263885,45.32522583
